rh,max_wind_spd_ts,t_ghi,max_wind_spd,solar_rad,wind_gust_spd,max_temp_ts,min_temp_ts,clouds,max_dni,precip_gpm,wind_spd,slp,ts,max_ghi,temp,pres,dni,dewpt,snow,dhi,precip,wind_dir,max_dhi,ghi,max_temp,t_dni,max_uv,t_dhi,datetime,t_solar_rad,min_temp,max_wind_dir,snow_depth
59.5,1585922400,5882.1,6.4,244.8,6.4,1585922400,1585886400,10,891.6,0.0,4.4,1018.4,1585864800,770.2,7.7,991.4,376.5,-0.30000000000000004,0.0,45.8,0.0,249,113.3,245.1,14.1,9035.8,6.1,1098.4,2020-04-03,5874.8,-0.5,360,None
58.4,1585998000,5942.6,8.4,208.2,8.4,1586012400,1585976400,19,892.6,0.0,5.9,1020.9,1585951200,775.1,10.0,994.1,378.7,1.5,0.0,46.1,0.0,161,113.5,247.6,17.4,9088.6,6.2,1105.2,2020-04-04,4997.3,1.7000000000000002,350,None
56.0,1586095200,6002.6,10.0,250.1,10.0,1586095200,1586062800,0,893.5,0.0,7.7,1019.9,1586037600,779.8,11.6,993.1,380.8,1.7000000000000002,0.0,46.3,0.0,246,113.7,250.1,21.0,9140.1,6.5,1111.9,2020-04-05,6002.6,1.0,350,None
53.1,1586170800,6062.3,10.4,252.6,10.4,1586185200,1586149200,1,894.5,0.0,7.4,1022.4,1586124000,784.5,12.6,995.7,382.9,2.2,0.0,46.6,0.0,169,114.0,252.6,21.6,9190.3,6.5,1118.4,2020-04-06,6062.3,2.4,260,None
54.4,1586264400,6121.5,5.2,254.6,5.2,1586275200,1586235600,18,895.4,0.0,4.0,1026.7,1586210400,789.2,13.6,1000.0,385.0,3.2,0.0,46.9,0.0,177,114.2,255.1,23.3,9239.1,6.1,1124.7,2020-04-07,6109.7,3.2,360,None
56.9,1586336400,6180.2,7.6,257.5,7.6,1586361600,1586322000,0,896.2,0.0,4.2,1024.9,1586296800,793.7,13.9,998.2,386.9,4.2,0.0,47.1,0.0,204,114.4,257.5,24.0,9286.5,6.7,1130.9,2020-04-08,6180.2,4.3,360,None
52.6,1586466000,6238.4,7.2,259.9,7.2,1586440800,1586404800,2,897.1,0.0,2.9,1022.7,1586383200,798.2,15.6,996.2,388.9,4.4,0.0,47.4,0.0,142,114.6,259.9,23.5,9332.5,6.7,1136.9,2020-04-09,6238.1,5.4,360,None
46.6,1586520000,6296.0,6.8,262.3,6.8,1586527200,1586494800,0,897.9,0.0,4.6,1021.7,1586469600,802.7,16.3,995.4,390.7,4.2,0.0,47.6,0.0,171,114.8,262.3,24.4,9377.1,6.8,1142.8,2020-04-10,6296.0,7.5,340,None
55.6,1586574000,6353.1,4.8,264.7,4.8,1586617200,1586581200,2,898.7,0.0,2.0,1021.4,1586556000,807.0,15.4,995.0,392.5,5.6,0.0,47.9,0.0,199,115.0,264.7,24.3,9420.4,6.9,1148.5,2020-04-11,6353.1,6.4,340,None
61.2,1586703600,6409.7,8.8,267.0,8.8,1586700000,1586660400,8,899.5,0.0,5.4,1017.4,1586642400,811.3,13.9,991.0,394.3,5.4,0.0,48.2,0.0,184,115.2,267.1,23.7,9462.9,6.7,1156.3,2020-04-12,6408.0,4.4,350,None
54.2,1586808000,6466.4,12.4,221.0,12.4,1586793600,1586754000,39,900.2,0.0,6.3,1014.5,1586728800,815.5,14.1,988.2,396.3,3.7,0.0,48.5,0.0,143,115.4,269.4,21.5,9510.1,6.3,1164.5,2020-04-13,5304.7,4.1,260,None
43.8,1586818800,6523.0,11.2,271.8,11.2,1586880000,1586840400,0,900.9,0.0,9.8,1021.0,1586815200,819.6,9.1,994.0,398.4,-2.9,0.0,48.8,0.0,77,115.6,271.8,19.0,9562.6,7.1,1172.4,2020-04-14,6523.0,3.7,360,None
49.2,1586919600,6579.3,9.6,274.1,9.6,1586966400,1586926800,0,901.6,0.0,6.6,1020.3,1586901600,823.7,11.2,993.5,400.7,0.30000000000000004,0.0,49.2,0.0,221,115.8,274.1,20.9,9617.7,7.2,1180.0,2020-04-15,6579.3,1.9,360,None
67.0,1587031200,6635.2,9.6,256.1,9.6,1587042000,1587009600,51,902.3,0.0,5.9,1018.2,1586988000,827.7,13.8,991.7,403.1,6.6,0.0,49.5,0.0,205,116.0,276.5,22.2,9673.5,6.4,1187.2,2020-04-16,6145.6,4.0,340,None
60.7,1587110400,6690.8,8.0,120.8,8.0,1587132000,1587099600,90,902.9,0.1,5.6,1015.6,1587074400,831.6,15.1,989.3,405.4,6.6,0.0,49.8,0.1,194,116.2,278.8,23.1,9728.8,3.0,1194.2,2020-04-17,2899.4,7.1,360,None
71.0,1587207600,6745.8,5.6,230.6,5.6,1587214800,1587175200,72,903.5,0.8,4.2,1016.0,1587160800,835.5,15.3,989.8,407.6,10.2,0.0,50.0,0.8,159,116.3,281.1,22.7,9783.1,6.2,1201.0,2020-04-18,5535.1,8.7,320,None
74.9,1587286800,6800.3,10.0,83.4,10.0,1587312000,1587268800,90,904.1,0.2,6.6,1012.6,1587247200,839.2,16.7,986.5,409.8,11.3,0.0,50.3,0.2,141,116.5,283.3,21.9,9836.0,2.4,1207.5,2020-04-19,2001.3,9.4,360,None
62.0,1587394800,6854.3,9.6,169.2,9.6,1587394800,1587358800,60,904.7,0.0,8.6,1007.8,1587333600,842.9,17.4,982.0,412.0,9.7,0.0,50.6,0.0,128,116.6,285.6,23.0,9887.3,3.5,1213.8,2020-04-20,4060.8,11.8,360,None
55.2,1587474000,6907.6,8.8,143.9,8.8,1587474000,1587445200,64,905.3,0.0,7.2,1008.0,1587420000,846.6,14.0,981.8,414.0,5.3,0.0,50.8,0.0,136,116.8,287.8,19.8,9936.8,3.9,1219.9,2020-04-21,3453.9,10.9,360,None
55.9,1587513600,6960.3,8.4,290.0,8.4,1587567600,1587531600,22,905.8,0.0,5.2,1012.1,1587506400,850.1,15.9,986.0,416.0,7.0,0.0,51.1,0.0,164,116.9,290.0,23.2,9984.6,7.6,1225.8,2020-04-22,6960.3,7.4,360,None
54.2,1587603600,7012.3,5.2,292.2,5.2,1587657600,1587618000,2,906.3,0.0,3.1,1016.5,1587592800,853.6,16.6,990.3,417.9,6.6,0.0,51.3,0.0,151,117.1,292.2,25.3,10030.7,7.7,1231.5,2020-04-23,7012.1,7.6,350,None
59.2,1587744000,7063.6,4.8,289.6,4.8,1587729600,1587704400,17,906.8,0.0,3.4,1014.2,1587679200,857.0,16.6,988.2,419.8,8.6,0.0,51.5,0.0,246,117.2,294.3,24.5,10075.1,7.1,1237.1,2020-04-24,6949.9,8.0,340,None
64.3,1587834000,7114.2,7.6,289.3,7.6,1587819600,1587780000,26,907.2,0.4,3.6,1009.8,1587765600,860.4,16.6,983.9,421.6,9.7,0.0,51.8,0.4,218,117.4,296.4,24.1,10117.8,6.0,1242.5,2020-04-25,6944.2,11.6,360,None
62.7,1587852000,7164.0,6.4,297.3,6.4,1587909600,1587895200,27,907.7,0.5,3.9,1009.7,1587852000,863.6,13.9,983.5,423.3,7.0,0.0,52.0,0.5,179,117.5,298.5,20.3,10158.9,7.5,1247.7,2020-04-26,7136.1,5.0,360,None
84.8,1588010400,7213.2,9.6,163.1,9.6,1587999600,1588014000,66,908.1,2.1,4.1,1009.4,1587938400,866.8,13.6,983.2,424.9,9.8,0.0,52.2,2.1,194,117.6,300.5,23.5,10198.5,3.3,1252.7,2020-04-27,3914.4,5.0,360,None
98.1,1588064400,7261.5,8.8,118.5,8.8,1588082400,1588032000,90,908.5,11.5,7.6,1008.1,1588024800,870.0,12.8,981.9,426.5,12.1,0.0,52.4,7.8,196,117.8,302.6,18.3,10236.5,2.6,1257.6,2020-04-28,2843.0,3.0,250,None
82.7,1588161600,7309.0,8.8,198.5,8.8,1588168800,1588136400,78,908.9,3.0,7.3,1010.9,1588111200,873.0,13.2,984.5,428.0,9.7,0.0,52.6,3.3,199,117.9,304.5,18.7,10273.2,6.4,1262.4,2020-04-29,4763.0,8.5,230,None
98.3,1588258800,7355.7,12.8,127.7,12.8,1588262400,1588244400,77,909.3,1.9,9.6,1007.7,1588197600,876.0,12.0,981.3,429.5,10.5,0.0,52.8,7.2,199,118.0,306.5,15.7,10308.4,3.9,1267.0,2020-04-30,3065.2,4.0,240,None
102.5,1588316400,7401.6,9.6,186.1,9.6,1588348800,1588327200,72,909.6,0.7000000000000001,8.6,1007.7,1588284000,878.9,10.6,981.2,430.9,9.8,0.6000000000000001,53.0,2.7,204,118.1,308.4,16.3,10342.3,3.9,1271.4,2020-05-01,4466.2,1.0,250,None
93.2,1588413600,7446.7,8.4,100.3,8.4,1588424400,1588395600,87,910.0,0.7000000000000001,5.7,1013.3,1588370400,881.8,12.3,986.8,432.3,11.3,0.0,53.2,2.0,222,118.2,310.3,15.3,10374.9,3.6,1275.8,2020-05-02,2407.8,10.1,350,None
90.6,1588536000,7490.9,5.6,126.3,5.6,1588518000,1588482000,73,910.3,0.5,3.0,1018.1,1588456800,884.5,13.3,991.6,433.6,11.5,0.0,53.3,0.6000000000000001,206,118.3,312.1,18.5,10406.3,2.7,1280.0,2020-05-03,3030.1,9.0,360,None
84.6,1588626000,7534.3,8.0,122.0,8.0,1588608000,1588557600,77,910.6,0.2,4.4,1016.3,1588543200,887.3,16.4,990.1,434.9,13.5,0.0,53.5,0.1,166,118.4,313.9,23.4,10436.5,2.9,1284.0,2020-05-04,2927.0,10.0,350,None
126.4,1588658400,7576.8,8.4,84.6,8.4,1588694400,1588658400,83,910.9,2.6,5.4,1014.7,1588629600,889.9,10.3,988.1,436.1,14.0,0.0,53.7,6.4,141,118.6,315.7,17.7,10465.5,2.8,1288.0,2020-05-05,2030.9,2.0,360,None
78.0,1588762800,7618.4,8.0,317.4,8.0,1588777200,1588737600,10,911.2,0.2,5.7,1020.0,1588716000,892.5,14.6,993.6,437.2,10.6,0.0,53.8,0.0,70,118.7,317.4,19.4,10493.4,8.4,1291.8,2020-05-06,7618.4,11.4,360,None
57.8,1588809600,7659.2,7.6,206.8,7.6,1588867200,1588827600,63,911.4,0.0,4.2,1021.7,1588802400,895.0,14.4,995.2,438.3,5.7,0.0,54.0,0.0,164,118.7,319.1,22.5,10520.3,4.5,1295.5,2020-05-07,4962.1,6.0,360,None
73.1,1588942800,7699.0,7.2,109.8,7.2,1588950000,1588906800,96,911.7,0.0,4.1,1016.4,1588888800,897.4,17.2,990.3,439.4,11.5,0.0,54.1,0.1,158,118.8,320.8,25.2,10546.0,2.9,1299.1,2020-05-08,2634.7,8.0,350,None
78.3,1589000400,7738.0,9.2,274.7,9.2,1589040000,1588989600,69,911.9,0.4,4.0,1011.2,1588975200,899.8,18.6,985.4,440.5,13.4,0.0,54.3,2.8,150,118.9,322.4,24.9,10570.9,5.2,1302.6,2020-05-09,6592.7,6.0,360,None
74.8,1589137200,7776.1,8.8,146.9,8.8,1589115600,1589086800,80,912.1,0.1,5.9,1005.5,1589061600,902.1,18.2,979.8,441.5,13.5,0.0,54.5,2.0,178,119.0,324.0,24.3,10594.9,3.1,1307.5,2020-05-10,3524.7,12.3,230,None
110.5,1589220000,7813.6,13.2,42.4,13.2,1589148000,1589187600,98,912.3,12.5,8.9,1004.1,1589148000,904.3,8.6,977.7,442.5,11.0,0.0,54.7,30.0,132,119.1,325.6,15.4,10620.0,2.7,1312.5,2020-05-11,1017.6,4.0,360,None
70.7,1589270400,7850.4,8.8,113.1,8.8,1589288400,1589256000,96,912.5,0.30000000000000004,7.4,1014.8,1589234400,906.5,9.3,988.0,443.6,3.7,0.0,54.9,0.0,38,119.2,327.1,14.9,10646.9,2.9,1317.3,2020-05-12,2713.3,3.1,360,None
92.3,1589371200,7886.3,7.2,135.2,7.2,1589385600,1589346000,83,912.7,6.3,6.1,1009.7,1589320800,908.6,9.7,983.0,444.8,8.3,0.0,55.1,6.8,228,119.2,328.6,12.6,10675.5,4.5,1321.9,2020-05-13,3245.7,7.3,360,None
86.7,1589468400,7921.6,10.4,294.2,10.4,1589464800,1589428800,44,912.9,1.0,8.5,1011.7,1589407200,910.6,11.4,985.2,446.0,9.0,0.0,55.3,0.1,77,119.3,330.1,14.8,10704.7,6.9,1326.3,2020-05-14,7061.6,8.5,360,None
68.9,1589518800,7956.1,10.8,325.7,10.8,1589547600,1589518800,37,913.0,0.0,7.9,1015.3,1589493600,912.6,13.2,988.9,447.3,7.7,0.0,55.4,0.0,43,119.4,331.5,18.4,10734.2,7.8,1330.5,2020-05-15,7816.0,10.4,360,None
65.1,1589623200,7989.7,9.6,332.9,9.6,1589641200,1589601600,0,913.2,0.0,6.7,1020.4,1589580000,914.5,13.7,993.9,448.5,6.0,0.0,55.6,0.0,147,119.4,332.9,20.7,10763.5,8.8,1334.5,2020-05-16,7989.7,4.8,360,None
53.7,1589731200,8022.4,8.8,334.3,8.8,1589731200,1589688000,3,913.3,0.0,7.5,1022.0,1589666400,916.4,15.3,995.6,449.7,5.4,0.0,55.8,0.0,196,119.5,334.3,21.2,10792.4,8.9,1338.4,2020-05-17,8022.4,7.4,360,None
56.4,1589824800,8054.3,8.8,313.4,8.8,1589817600,1589770800,26,913.4,0.0,6.4,1023.4,1589752800,918.2,17.0,997.1,450.9,7.6,0.0,55.9,0.0,280,119.6,335.6,24.0,10820.7,8.0,1342.1,2020-05-18,7522.3,8.4,360,None
46.7,1589882400,8085.3,9.6,328.3,9.6,1589904000,1589860800,8,913.5,0.0,8.1,1020.4,1589839200,919.9,19.3,994.4,452.0,6.9,0.0,56.1,0.0,239,119.6,336.9,25.4,10848.1,8.8,1345.7,2020-05-19,7879.1,13.8,360,None
54.2,1589979600,8115.5,9.6,338.1,9.6,1589990400,1589947200,2,913.6,0.0,7.7,1018.8,1589925600,921.5,20.5,992.9,453.1,10.5,0.0,56.2,0.0,134,119.7,338.1,26.2,10874.7,9.0,1349.7,2020-05-20,8115.3,13.6,360,None
62.0,1590040800,8144.8,7.6,205.5,7.6,1590076800,1590033600,40,913.7,0.0,4.7,1019.7,1590012000,923.2,20.9,993.8,454.2,12.7,0.0,56.4,0.0,145,119.7,339.4,27.6,10900.7,5.2,1354.3,2020-05-21,4931.7,12.3,360,None
75.5,1590156000,8173.4,6.8,94.8,6.8,1590156000,1590120000,97,913.8,0.0,4.8,1021.1,1590098400,924.7,20.7,995.1,455.3,15.3,0.0,56.6,1.1,226,119.8,340.6,29.0,10927.2,2.9,1358.8,2020-05-22,2276.0,11.3,350,None
103.1,1590224400,8201.1,11.6,105.1,11.6,1590202800,1590228000,81,913.9,15.0,6.3,1026.8,1590184800,926.2,11.3,1006.6,456.4,13.7,0.0,56.8,13.1,283,119.8,341.7,20.7,10954.2,2.9,1363.0,2020-05-23,2522.2,3.0,360,None
74.9,1590343200,8228.0,6.8,139.9,6.8,1590332400,1590292800,88,914.0,0.2,4.6,1032.2,1590271200,927.6,14.3,1005.4,457.6,8.9,0.0,57.0,0.0,130,119.9,342.8,20.5,10981.4,3.9,1367.0,2020-05-24,3357.3,8.9,360,None
70.0,1590415200,8254.1,8.4,253.8,8.4,1590418800,1590379200,63,914.0,0.0,7.4,1031.7,1590357600,929.0,16.0,1005.1,458.7,9.7,0.0,57.1,0.0,108,119.9,343.9,22.2,11008.4,4.4,1370.8,2020-05-25,6092.1,9.2,360,None
57.8,1590487200,8279.2,9.6,342.9,9.6,1590508800,1590465600,22,914.0,0.0,8.6,1031.0,1590444000,930.3,17.4,1004.6,459.8,7.7,0.0,57.3,0.0,64,119.9,345.0,23.4,11035.0,8.0,1374.3,2020-05-26,8228.8,11.4,360,None
51.9,1590570000,8303.4,9.2,335.6,9.2,1590591600,1590552000,33,914.1,0.0,7.8,1030.2,1590530400,931.5,18.0,1003.8,460.9,7.3,0.0,57.4,0.0,107,120.0,346.0,24.0,11060.8,9.2,1377.7,2020-05-27,8054.0,11.0,360,None
53.1,1590681600,8326.7,9.6,346.9,9.6,1590674400,1590638400,20,914.1,0.0,6.4,1026.5,1590616800,932.7,18.9,1000.3,461.9,8.4,0.0,57.5,0.0,161,120.0,346.9,25.3,11085.7,9.0,1380.9,2020-05-28,8326.6,9.8,360,None
43.1,1590753600,8349.0,10.8,347.9,10.8,1590764400,1590724800,1,914.2,0.0,9.4,1021.3,1590703200,933.9,17.5,995.1,462.9,4.5,0.0,57.7,0.0,73,120.1,347.9,23.5,11109.6,9.3,1384.0,2020-05-29,8349.0,11.2,360,None
47.6,1590919200,8390.8,9.6,349.6,9.6,1590937200,1590897600,0,914.2,0.0,7.1,1016.6,1590876000,936.0,17.3,990.5,464.8,5.6,0.0,57.9,0.0,72,120.1,349.6,23.4,11154.2,9.3,1389.5,2020-05-31,8390.8,10.2,360,None
50.4,1590966000,8410.2,9.2,343.0,9.2,1591027200,1590980400,21,914.2,0.0,5.2,1016.5,1590962400,937.0,19.1,990.5,465.6,7.9,0.0,58.0,0.0,130,120.1,350.4,26.6,11174.7,9.3,1392.0,2020-06-01,8231.0,9.6,360,None
56.5,1591117200,8428.6,6.4,349.8,6.4,1591106400,1591066800,19,914.2,0.0,3.9,1015.0,1591048800,937.9,20.4,989.2,466.4,10.5,0.0,58.1,0.0,165,120.2,351.2,28.1,11194.1,9.0,1394.4,2020-06-02,8395.4,11.1,360,None
106.2,1591192800,8446.0,4.4,193.5,4.4,1591178400,1591192800,84,914.2,2.2,3.3,1006.4,1591135200,938.8,12.3,980.3,467.2,13.6,0.0,58.2,4.0,206,120.2,351.9,26.2,11212.2,3.6,1396.6,2020-06-03,4642.9,3.0,360,None
84.3,1591290000,8462.4,7.6,148.6,7.6,1591272000,1591250400,81,914.2,3.3,5.1,999.2,1591221600,939.6,15.3,973.4,467.9,12.5,0.0,58.3,11.0,235,120.2,352.6,22.1,11229.1,3.1,1398.6,2020-06-04,3566.5,5.0,330,None
91.0,1591365600,8477.8,13.6,311.9,13.6,1591354800,1591333200,63,914.1,0.9,8.9,1003.6,1591308000,940.3,13.5,977.5,468.5,11.9,0.0,58.4,3.7,235,120.2,353.2,17.2,11244.8,6.6,1400.5,2020-06-05,7485.3,11.6,320,None
97.7,1591408800,8492.2,10.8,111.5,10.8,1591441200,1591477200,93,914.1,3.9,8.6,1006.0,1591394400,941.0,12.5,979.9,469.1,13.8,0.0,58.4,7.8,215,120.2,353.8,16.0,11259.3,3.7,1402.3,2020-06-06,2675.1,9.2,310,None
79.6,1591542000,8505.5,6.0,272.9,6.0,1591531200,1591484400,66,914.1,0.9,3.9,1009.6,1591480800,941.7,14.5,983.3,469.7,8.8,0.0,58.5,0.0,241,120.2,354.4,19.3,11272.6,8.8,1403.9,2020-06-07,6550.0,10.0,360,None
74.5,1591632000,8517.8,9.2,340.4,9.2,1591614000,1591632000,41,914.0,0.2,5.8,1012.7,1591567200,942.3,12.9,986.4,470.2,9.0,0.0,58.6,0.8,264,120.3,354.9,20.7,11284.8,6.9,1405.4,2020-06-08,8169.4,9.0,360,None
91.0,1591707600,8529.1,8.4,255.1,8.4,1591696800,1591722000,80,914.0,0.4,7.3,1014.8,1591653600,942.8,13.0,988.4,470.7,11.5,0.0,58.6,2.2,329,120.3,355.4,18.7,11295.7,4.8,1406.7,2020-06-09,6123.3,6.0,350,None
82.9,1591786800,8539.4,7.2,203.3,7.2,1591801200,1591754400,76,913.9,0.8,5.2,1014.4,1591740000,943.3,15.5,988.2,471.1,12.5,0.0,58.7,1.6,276,120.3,355.8,20.6,11305.5,4.7,1407.8,2020-06-10,4879.0,12.9,350,None
80.2,1591891200,8548.6,6.4,237.8,6.4,1591887600,1591848000,62,913.9,0.6000000000000001,3.5,1008.4,1591826400,943.8,16.9,982.5,471.4,12.9,0.0,58.7,1.5,154,120.3,356.2,23.1,11314.1,3.7,1408.9,2020-06-11,5706.5,11.5,350,None
131.8,1591974000,8556.8,9.2,254.7,9.2,1591912800,1591995600,78,913.8,5.8,6.3,1006.0,1591912800,944.2,10.3,979.6,471.7,14.9,0.0,58.7,10.2,193,120.3,356.5,16.4,11321.7,5.6,1409.8,2020-06-12,6111.6,3.0,360,None
86.2,1592056800,8564.0,6.4,141.0,6.4,1592064000,1591999200,65,913.8,5.0,5.0,1011.3,1591999200,944.5,16.9,985.3,472.0,13.7,0.0,58.8,4.1,205,120.3,356.8,22.7,11328.1,3.3,1410.6,2020-06-13,3384.5,7.6,360,None
71.1,1592092800,8570.0,7.6,269.9,7.6,1592157600,1592110800,65,913.7,0.1,5.0,1017.0,1592085600,944.8,18.1,990.9,472.2,12.1,0.0,58.8,0.0,232,120.3,357.1,23.5,11333.3,6.0,1411.2,2020-06-14,6476.8,11.8,360,None
86.1,1592222400,8575.1,6.8,286.6,6.8,1592229600,1592218800,43,913.6,0.0,4.8,1018.9,1592172000,945.1,16.2,992.6,472.4,12.9,0.0,58.8,0.0,177,120.3,357.3,22.8,11337.4,6.4,1411.7,2020-06-15,6879.1,9.0,320,None
114.9,1592326800,8579.2,5.2,272.7,5.2,1592308800,1592326800,46,913.5,1.3,3.2,1016.4,1592258400,945.3,12.5,989.9,472.5,13.2,0.4,58.8,2.5,228,120.3,357.5,22.9,11340.5,6.4,1412.1,2020-06-16,6545.1,1.0,360,None
131.9,1592362800,8582.1,6.0,188.6,6.0,1592406000,1592366400,80,913.5,16.5,4.7,1013.6,1592344800,945.4,11.8,987.1,472.6,14.7,0.0,58.8,14.4,243,120.3,357.6,20.8,11342.5,4.6,1412.3,2020-06-17,4525.6,4.0,350,None
87.5,1592496000,8584.1,6.0,230.0,6.0,1592499600,1592481600,42,913.4,1.8,5.3,1014.3,1592431200,945.5,14.9,988.0,472.6,12.0,0.0,58.9,1.3,228,120.3,357.7,22.5,11343.4,5.2,1412.4,2020-06-18,5520.8,7.0,340,None
79.8,1592568000,8585.0,6.8,334.4,6.8,1592589600,1592535600,32,913.3,1.6,4.3,1018.5,1592517600,945.5,16.5,992.3,472.6,12.4,0.0,58.9,0.8,200,120.3,357.7,22.1,11343.2,9.0,1412.5,2020-06-19,8025.1,9.6,340,None
68.8,1592614800,8584.9,3.6,275.2,3.6,1592668800,1592622000,75,913.2,0.0,2.2,1021.2,1592604000,945.5,18.3,995.1,472.6,11.8,0.0,58.8,0.1,232,120.2,357.7,24.1,11341.9,6.4,1412.3,2020-06-20,6605.1,11.4,360,None
66.5,1592773200,8583.7,6.4,236.4,6.4,1592751600,1592708400,58,913.1,0.0,3.5,1021.5,1592690400,945.4,20.2,995.5,472.5,12.4,0.0,58.8,0.0,271,120.2,357.7,27.0,11339.6,5.8,1412.0,2020-06-21,5672.7,11.4,340,None
60.8,1592784000,8581.5,7.6,356.8,7.6,1592838000,1592802000,21,913.0,0.0,5.8,1024.4,1592776800,945.3,20.4,998.4,472.3,12.2,0.0,58.8,0.0,177,120.2,357.6,25.5,11336.2,9.5,1411.6,2020-06-22,8563.7,14.5,360,None
51.5,1592913600,8578.3,9.2,357.4,9.2,1592924400,1592881200,22,912.8,0.0,6.7,1021.1,1592863200,945.2,22.7,995.4,472.2,11.5,0.0,58.8,0.0,140,120.2,357.4,29.3,11331.8,9.5,1411.1,2020-06-23,8576.8,14.3,360,None
57.1,1592953200,8574.1,8.8,343.9,8.8,1593010800,1592967600,47,912.7,0.0,6.4,1017.2,1592949600,944.9,24.4,991.7,471.9,14.7,0.0,58.8,0.0,141,120.2,357.3,32.4,11326.3,7.5,1410.4,2020-06-24,8254.1,15.3,360,None
79.0,1593104400,8568.8,8.4,351.2,8.4,1593097200,1593118800,20,912.6,0.0,3.7,1014.3,1593036000,944.7,18.7,988.7,471.7,15.0,0.0,58.7,0.30000000000000004,235,120.2,357.0,33.4,11319.8,8.9,1409.6,2020-06-25,8429.5,3.0,360,None
118.6,1593165600,8562.5,7.2,217.4,7.2,1593187200,1593122400,56,912.5,2.5,4.8,1013.1,1593122400,944.3,20.5,987.2,471.3,18.2,0.0,58.7,2.1,203,120.1,356.8,28.2,11312.2,4.1,1408.7,2020-06-26,5218.0,2.0,340,None
75.3,1593262800,8555.2,7.6,258.1,7.6,1593270000,1593219600,71,912.4,0.0,6.2,1013.4,1593208800,944.0,23.1,987.9,471.0,17.5,0.0,58.7,8.6,194,120.1,356.5,28.3,11303.6,9.2,1407.6,2020-06-27,6195.0,17.7,360,None
74.1,1593345600,8546.9,8.0,118.9,8.0,1593342000,1593378000,89,912.2,4.5,6.6,1016.8,1593295200,943.6,19.8,991.0,470.6,14.9,0.0,58.6,4.3,230,120.1,356.1,27.7,11294.0,3.1,1406.4,2020-06-28,2853.9,15.7,310,None
73.7,1593428400,8537.6,8.0,343.1,8.0,1593442800,1593399600,40,912.1,2.0,6.3,1016.0,1593381600,943.1,19.1,990.0,470.1,13.4,0.0,58.5,1.8,233,120.1,355.7,25.4,11283.3,7.2,1405.1,2020-06-29,8233.8,15.1,290,None
68.2,1593514800,8527.3,6.8,349.8,6.8,1593536400,1593486000,17,911.9,0.0,5.6,1014.6,1593468000,942.6,19.8,988.7,469.7,12.5,0.0,58.5,0.0,219,120.0,355.3,27.8,11271.7,7.7,1403.6,2020-06-30,8395.9,10.5,280,None
69.6,1593622800,8515.9,7.6,354.0,7.6,1593612000,1593568800,9,911.8,0.0,5.1,1011.0,1593554400,942.0,23.1,985.5,469.1,15.9,0.0,58.4,0.0,187,120.0,354.8,30.4,11259.1,9.1,1402.0,2020-07-01,8496.5,14.0,360,None
60.0,1593691200,8503.6,8.4,292.6,8.4,1593694800,1593669600,42,911.6,0.1,7.1,1014.4,1593640800,941.4,21.1,988.8,468.6,12.9,0.0,58.3,0.0,254,120.0,354.3,27.3,11245.5,8.9,1400.3,2020-07-02,7021.4,18.2,300,None
56.3,1593784800,8490.3,6.4,339.2,6.4,1593788400,1593745200,28,911.5,0.0,4.3,1019.7,1593727200,940.7,19.4,993.7,468.0,9.7,0.0,58.3,0.0,228,119.9,353.8,25.2,11231.0,7.0,1398.4,2020-07-03,8141.0,13.4,340,None
54.8,1593882000,8476.0,7.2,239.0,7.2,1593874800,1593835200,57,911.3,0.0,5.4,1020.8,1593813600,940.0,20.8,994.9,467.3,10.1,0.0,58.2,0.0,234,119.9,353.2,27.4,11215.6,5.9,1396.4,2020-07-04,5736.6,10.2,350,None
59.2,1593968400,8460.8,9.2,350.7,9.2,1593961200,1593921600,26,911.2,0.0,7.3,1018.7,1593900000,939.2,23.8,993.1,466.6,15.1,0.0,58.1,0.0,230,119.9,352.5,29.8,11199.4,9.2,1394.2,2020-07-05,8417.0,18.9,280,None
55.1,1594015200,8444.6,9.2,306.1,9.2,1594044000,1594069200,38,911.0,0.2,7.5,1019.3,1593986400,938.3,20.1,993.4,465.9,10.0,0.0,58.0,0.30000000000000004,282,119.8,351.9,27.1,11182.6,9.0,1391.9,2020-07-06,7347.0,16.1,360,None
43.7,1594101600,8427.4,7.6,294.0,7.6,1594134000,1594094400,26,910.8,0.0,4.7,1020.2,1594072800,937.4,19.4,994.1,465.2,5.8,0.0,57.9,0.0,212,119.8,351.1,26.6,11165.0,4.9,1389.4,2020-07-07,7055.0,9.9,360,None
43.0,1594216800,8409.3,4.0,239.2,4.0,1594220400,1594180800,37,910.6,0.0,2.9,1017.9,1594159200,936.5,22.2,992.2,464.5,7.9,0.0,57.8,0.0,255,119.7,350.4,30.3,11147.0,5.7,1386.8,2020-07-08,5739.6,11.1,360,None
43.8,1594310400,8390.3,5.6,217.3,5.6,1594310400,1594267200,59,910.4,0.0,3.6,1015.4,1594245600,935.5,25.3,990.0,463.7,10.8,0.0,57.7,0.0,242,119.7,349.6,33.8,11128.7,4.1,1384.0,2020-07-09,5216.3,14.7,340,None
47.5,1594393200,8370.3,8.4,293.1,8.4,1594378800,1594414800,66,910.2,0.0,6.9,1014.9,1594332000,934.4,22.8,989.4,462.9,11.8,0.0,57.5,1.6,279,119.7,348.8,32.0,11110.3,8.7,1381.0,2020-07-10,7034.0,19.2,350,None
